Date,Open,High,Low,Close,Adjusted Close,Volume,dividend_amount,split_coefficient
2009-07-29,9092.3398,9094.8301,9014.1904,9070.7197,9070.7197,190510000,0,1
2009-07-28,9106.9199,9124.9102,9007.4697,9096.7197,9096.7197,198270000,0,1
2009-07-27,9093.0898,9123.4004,9034.5195,9108.5098,9108.5098,176830000,0,1
2009-07-24,9066.1104,9100.8799,9007.3896,9093.2402,9093.2402,214310000,0,1
2009-07-23,8882.3096,9096.7197,8866.4404,9069.29,9069.29,274760000,0,1
2009-07-22,8912.3896,8949.7998,8860.3203,8881.2598,8881.2598,199010000,0,1
2009-07-21,8848.1504,8927.1299,8811.2695,8915.9404,8915.9404,218910000,0,1
2009-07-20,8746.0498,8854.7998,8745.9004,8848.1504,8848.1504,213730000,0,1
2009-07-17,8711.8896,8754.29,8674.4102,8743.9404,8743.9404,301410000,0,1
2009-07-16,8612.6602,8739.5498,8584.4004,8711.8203,8711.8203,216580000,0,1
2009-07-15,8363.9502,8628.2305,8363.9502,8616.21,8616.21,305000000,0,1
2009-07-14,8331.3701,8361.2305,8285.2002,8359.4902,8359.4902,189170000,0,1
2009-07-13,8146.52,8331.6797,8130.4199,8331.6797,8331.6797,253520000,0,1
2009-07-10,8182.4902,8183.8501,8093.3101,8146.52,8146.52,174260000,0,1
2009-07-09,8179.0098,8228.6699,8145.3101,8183.1699,8183.1699,192660000,0,1
2009-07-08,8163.6001,8219.5195,8087.1899,8178.4102,8178.4102,325250000,0,1
2009-07-07,8324.9502,8326.3096,8154.3799,8163.6001,8163.6001,210880000,0,1
2009-07-06,8280.7402,8327.9697,8205.9902,8324.8701,8324.8701,206900000,0,1
2009-07-02,8503,8503.2305,8280.7402,8280.7402,8280.7402,157800000,0,1
2009-07-01,8447.5303,8580.4697,8447.5303,8504.0596,8504.0596,184600000,0,1
2009-06-30,8528.9297,8560.4404,8393.9502,8447,8447,233340000,0,1
2009-06-29,8440.1299,8533.2305,8429.0898,8529.3799,8529.3799,216480000,0,1
2009-06-26,8468.54,8468.7695,8401.3604,8438.3896,8438.3896,307640000,0,1
2009-06-25,8299.25,8490.46,8259.4297,8472.4004,8472.4004,222540000,0,1
2009-06-24,8323.5098,8428.4102,8259.8799,8299.8604,8299.8604,189430000,0,1
2009-06-23,8340.4404,8370.9004,8286.4102,8322.9102,8322.9102,237150000,0,1
2009-06-22,8538.5195,8538.8301,8334.5498,8339.0098,8339.0098,291240000,0,1
2009-06-19,8556.96,8616.5898,8496.7305,8539.7305,8539.7305,528710000,0,1
2009-06-18,8496.7305,8590.5195,8475.1201,8555.5996,8555.5996,220050000,0,1
2009-06-17,8504.3604,8563.0098,8461.29,8497.1797,8497.1797,237870000,0,1
2009-06-16,8612.4404,8643.6504,8499.3799,8504.6699,8504.6699,240690000,0,1
2009-06-15,8798.5,8798.5,8577.9004,8612.1299,8612.1299,230220000,0,1
2009-06-12,8770.0098,8805.5303,8716.7305,8799.2598,8799.2598,164020000,0,1
2009-06-11,8736.2305,8877.9297,8736.2305,8770.9199,8770.9199,249900000,0,1
2009-06-10,8763.6602,8834.9297,8639.9502,8739.0195,8739.0195,219920000,0,1
2009-06-09,8764.8301,8803.2598,8725.1201,8763.0596,8763.0596,187930000,0,1
2009-06-08,8759.3496,8823.9697,8633.0703,8764.4902,8764.4902,189630000,0,1
2009-06-05,8751.75,8839.4004,8700.4102,8763.1299,8763.1299,254970000,0,1
2009-06-04,8675.2803,8751.25,8634.5703,8750.2402,8750.2402,237800000,0,1
2009-06-03,8740.0703,8740.3896,8598.3799,8675.2402,8675.2402,252160000,0,1
2009-06-02,8721.5996,8787.1299,8693.7197,8740.8701,8740.8701,257560000,0,1
2009-06-01,8501.5303,8760.7002,8501.29,8721.4404,8721.4404,354830000,0,1
2009-05-29,8404.04,8522.9502,8368.5195,8500.3301,8500.3301,361910000,0,1
2009-05-28,8300.5,8434.6201,8246.5801,8403.7998,8403.7998,290730000,0,1
2009-05-27,8473.6504,8496.5898,8289.3496,8300.0195,8300.0195,285990000,0,1
2009-05-26,8277.3203,8495.71,8226.9004,8473.4902,8473.4902,314760000,0,1
2009-05-22,8292.21,8364.1396,8257.1699,8277.3203,8277.3203,244190000,0,1
2009-05-21,8416.0703,8416.1504,8221.0098,8292.1299,8292.1299,302280000,0,1
2009-05-20,8471.8203,8591.9297,8405.4697,8422.04,8422.04,468640000,0,1
2009-05-19,8502.4805,8538.0098,8463.54,8474.8496,8474.8496,277710000,0,1
2009-05-18,8270.1504,8511.8799,8270.1504,8504.0801,8504.0801,288280000,0,1
2009-05-15,8326.2197,8394.96,8230.1699,8268.6396,8268.6396,308820000,0,1
2009-05-14,8285.9199,8376.6396,8273.9004,8331.3203,8331.3203,323800000,0,1
2009-05-13,8461.7998,8462.04,8262.4297,8284.8896,8284.8896,336930000,0,1
2009-05-12,8419.1699,8517.46,8365.6504,8469.1104,8469.1104,334840000,0,1
2009-05-11,8569.2305,8569.2305,8410.3301,8418.7695,8418.7695,332630000,0,1
2009-05-08,8410.7305,8587.5498,8410.7305,8574.6504,8574.6504,428420000,0,1
2009-05-07,8512.2803,8577.1904,8358,8409.8496,8409.8496,476640000,0,1
2009-05-06,8403.4805,8518.5703,8403,8512.2803,8512.2803,454480000,0,1
2009-05-05,8425.5498,8458.1201,8362.7803,8410.6504,8410.6504,311490000,0,1
2009-05-04,8213.5996,8434.8604,8213.5996,8426.7402,8426.7402,354490000,0,1
2009-05-01,8167.4102,8219.8096,8099.3101,8212.4102,8212.4102,237360000,0,1
2009-04-30,8188.5098,8307.5098,8136.8999,8168.1201,8168.1201,341400000,0,1
2009-04-29,8018.3101,8257.5703,8017.9102,8185.73,8185.73,300340000,0,1
2009-04-28,8023.5601,8091.6602,7938.98,8016.9502,8016.9502,274710000,0,1
2009-04-27,8073.8198,8122.5601,7987.1602,8025,8025,282990000,0,1
2009-04-24,7957.4502,8127.5,7957.4502,8076.29,8076.29,402720000,0,1
2009-04-23,7886.8101,7979.4399,7804.21,7957.0601,7957.0601,327240000,0,1
2009-04-22,7964.7798,8044.8301,7868.0098,7886.5698,7886.5698,387030000,0,1
2009-04-21,7841.73,7979.2002,7791.9502,7969.5601,7969.5601,424030000,0,1
2009-04-20,8128.9399,8128.9399,7840.4502,7841.73,7841.73,453660000,0,1
2009-04-17,8125.4302,8190.6602,8086.8799,8131.3301,8131.3301,537670000,0,1
2009-04-16,8029.1401,8168.1201,7962.71,8125.4302,8125.4302,359470000,0,1
2009-04-15,7914.9199,8041.3198,7870.48,8029.6201,8029.6201,413280000,0,1
2009-04-14,8057.4102,8057.4102,7902.2598,7920.1802,7920.1802,513010000,0,1
2009-04-13,8082.02,8113.4102,7963.75,8057.8101,8057.8101,424250000,0,1
2009-04-09,7839.8901,8087.2798,7839.8901,8083.3799,8083.3799,462060000,0,1
2009-04-08,7788.6802,7887.52,7750.8501,7837.1099,7837.1099,255350000,0,1
2009-04-07,7968.9199,7969.0801,7762.0801,7789.5601,7789.5601,276920000,0,1
2009-04-06,8016.1602,8016.1602,7862.2002,7975.8501,7975.8501,247400000,0,1
2009-04-03,7980.6299,8019.5,7897.2402,8017.5898,8017.5898,308210000,0,1
2009-04-02,7763.9902,8075.73,7763.9902,7978.0801,7978.0801,442820000,0,1
2009-04-01,7606.1299,7789,7483.8701,7761.6001,7761.6001,361340000,0,1
2009-03-31,7523.77,7725.3599,7523.4502,7608.9199,7608.9199,399840000,0,1
2009-03-30,7773.3101,7773.3901,7437.5898,7522.02,7522.02,383260000,0,1
2009-03-27,7922.5698,7922.5698,7735.9502,7776.1802,7776.1802,323650000,0,1
2009-03-26,7752.3599,7931.3301,7752.2798,7924.5601,7924.5601,397260000,0,1
2009-03-25,7659.8101,7863.6299,7550.0601,7749.8101,7749.8101,454090000,0,1
2009-03-24,7773.4702,7796.5698,7646.9902,7659.9702,7659.9702,379670000,0,1
2009-03-23,7279.25,7780.7202,7278.7798,7775.8599,7775.8599,515600000,0,1
2009-03-20,7402.3101,7460.9302,7257.8301,7278.3799,7278.3799,672950000,0,1
2009-03-19,7489.6802,7548.46,7369.2598,7400.7998,7400.7998,559920000,0,1
2009-03-18,7395.7002,7571.6401,7257.27,7486.5801,7486.5801,584110000,0,1
2009-03-17,7218,7396.8101,7172.0498,7395.7002,7395.7002,391880000,0,1
2009-03-16,7225.3301,7392.9102,7206.8501,7216.9702,7216.9702,586970000,0,1
2009-03-13,7167.3501,7242.6201,7105.8599,7223.98,7223.98,479010000,0,1
2009-03-12,6932.3901,7184.71,6872.25,7170.0601,7170.0601,488690000,0,1
2009-03-11,6923.1299,7015.0601,6867.5498,6930.3999,6930.3999,524430000,0,1
2009-03-10,6547.0098,6926.4902,6546.6099,6926.4902,6926.4902,640020000,0,1
2009-03-09,6625.7402,6709.6099,6516.8599,6547.0498,6547.0498,365990000,0,1
2009-03-06,6595.1602,6755.1699,6469.9502,6626.9399,6626.9399,425170000,0,1
2009-03-05,6874.0098,6874.0098,6544.1001,6594.4399,6594.4399,509770000,0,1
2009-03-04,6726.5,6979.2202,6726.4199,6875.8398,6875.8398,464830000,0,1
2009-03-03,6764.8101,6855.29,6705.6299,6726.02,6726.02,445280000,0,1
2009-03-02,7056.48,7058.9502,6755.1699,6763.29,6763.29,568670000,0,1
2009-02-27,7180.9702,7195.46,7033.6201,7062.9302,7062.9302,667950000,0,1
2009-02-26,7269.0601,7402.3101,7173.5601,7182.0801,7182.0801,321300000,0,1
2009-02-25,7349.5801,7404.9399,7156.6802,7270.8901,7270.8901,450270000,0,1
2009-02-24,7115.3398,7378.9702,7114.2998,7350.9399,7350.9399,468010000,0,1
2009-02-23,7365.9902,7441.02,7105.9399,7114.7798,7114.7798,406150000,0,1
2009-02-20,7461.4902,7469.29,7249.4702,7365.6699,7365.6699,584900000,0,1
2009-02-19,7555.23,7614.9702,7447.5498,7465.9502,7465.9502,301480000,0,1
2009-02-18,7546.3501,7617.7598,7479.9702,7555.6299,7555.6299,268220000,0,1
2009-02-17,7845.6299,7845.6299,7551.0098,7552.6001,7552.6001,332850000,0,1
2009-02-13,7933,7970.8398,7840.4502,7850.4102,7850.4102,251960000,0,1
2009-02-12,7931.9702,7938.8198,7693.98,7932.7598,7932.7598,331960000,0,1
2009-02-11,7887.0498,7983.7402,7852.1602,7939.5298,7939.5298,270280000,0,1
2009-02-10,8269.3604,8269.4404,7848.7402,7888.8799,7888.8799,449890000,0,1
2009-02-09,8281.3799,8315.0703,8196.2402,8270.8701,8270.8701,289280000,0,1
2009-02-06,8056.3799,8312.3701,8052.2402,8280.5898,8280.5898,396380000,0,1
2009-02-05,7954.8301,8107.8301,7845.3101,8063.0698,8063.0698,390980000,0,1
2009-02-04,8070.3198,8162.1499,7929.2598,7956.6602,7956.6602,345520000,0,1
2009-02-03,7936.9902,8111.5698,7905.52,8078.3599,8078.3599,313090000,0,1
2009-02-02,8000.6201,8000.6201,7867.3701,7936.75,7936.75,293890000,0,1
2009-01-30,8149.0098,8195.7598,7961.9199,8000.8599,8000.8599,303160000,0,1
2009-01-29,8373.0596,8373.1396,8137.9399,8149.0098,8149.0098,247450000,0,1
2009-01-28,8175.9302,8405.8701,8175.9302,8375.4502,8375.4502,357940000,0,1
2009-01-27,8117.3901,8225.79,8083.1401,8174.73,8174.73,247750000,0,1
2009-01-26,8078.04,8231.6797,8023.1602,8116.0298,8116.0298,316720000,0,1
2009-01-23,8108.79,8152.5898,7909.0298,8077.5601,8077.5601,370510000,0,1
2009-01-22,8224.4297,8224.8301,7957.1401,8122.7998,8122.7998,420040000,0,1
2009-01-21,7949.1699,8243.5498,7936.1899,8228.0996,8228.0996,410040000,0,1
2009-01-20,8279.6299,8291.9805,7939.9302,7949.0898,7949.0898,419200000,0,1
2009-01-16,8215.6699,8341.2002,8109.3398,8281.2197,8281.2197,439360000,0,1
2009-01-15,8196.2402,8286.1602,7995.1299,8212.4902,8212.4902,436660000,0,1
2009-01-14,8446.0098,8446.25,8140.7202,8200.1396,8200.1396,355050000,0,1
2009-01-13,8474.6104,8522.0801,8376.8799,8448.5596,8448.5596,304050000,0,1
2009-01-12,8599.2598,8602.5996,8421.0801,8473.9697,8473.9697,273550000,0,1
2009-01-09,8738.7998,8769.6201,8576.96,8599.1797,8599.1797,204300000,0,1
2009-01-08,8769.9404,8770.0195,8651.1904,8742.46,8742.46,226620000,0,1
2009-01-07,8996.9404,8996.9404,8719.9199,8769.7002,8769.7002,266710000,0,1
2009-01-06,8954.5703,9088.0596,8940.9502,9015.0996,9015.0996,215410000,0,1
2009-01-05,9027.1299,9034.3701,8892.3604,8952.8896,8952.8896,233760000,0,1
2009-01-02,8772.25,9065.2803,8760.7803,9034.6904,9034.6904,213700000,0,1
2008-12-31,8666.4805,8842.6602,8664.8896,8776.3896,8776.3896,226760000,0,1
2008-12-30,8487.5098,8675.2402,8487.5098,8668.3896,8668.3896,162560000,0,1
2008-12-29,8515.8701,8530.6797,8364.0596,8483.9297,8483.9297,153730000,0,1
2008-12-26,8468.71,8533.0703,8461.7803,8515.5498,8515.5498,86760000,0,1
2008-12-24,8416.8604,8498.5,8416.8604,8468.4805,8468.4805,66930000,0,1
2008-12-23,8518.6504,8604.1201,8391.2998,8419.4902,8419.4902,174640000,0,1
2008-12-22,8573.3701,8601.4102,8372.0195,8519.6904,8519.6904,211090000,0,1
2008-12-19,8606.5,8787.2305,8550.4297,8579.1104,8579.1104,550150000,0,1
2008-12-18,8823.9404,8883.3604,8527.4102,8604.9902,8604.9902,274080000,0,1
2008-12-17,8921.9102,8961.2598,8778.0703,8824.3398,8824.3398,239260000,0,1
2008-12-16,8565.6504,8958.79,8565.6504,8924.1396,8924.1396,337190000,0,1
2008-12-15,8628.8096,8676.2803,8469.0303,8564.5303,8564.5303,229940000,0,1
2008-12-12,8563.0996,8682.5703,8347.8096,8629.6797,8629.6797,271030000,0,1
2008-12-11,8750.1299,8809.4502,8512.7598,8565.0898,8565.0898,290540000,0,1
2008-12-10,8693,8879.2197,8646.3301,8761.4199,8761.4199,232830000,0,1
2008-12-09,8934.0996,8934.0996,8651.7402,8691.3301,8691.3301,284950000,0,1
2008-12-08,8637.6504,9026.4102,8637.4902,8934.1797,8934.1797,358970000,0,1
2008-12-05,8376.0801,8686.4697,8118.5,8635.4199,8635.4199,346370000,0,1
2008-12-04,8587.0703,8631.9902,8259.4004,8376.2402,8376.2402,280880000,0,1
2008-12-03,8409.1396,8624.1904,8234.1504,8591.6904,8591.6904,294680000,0,1
2008-12-02,8153.75,8437.1699,8143.5098,8419.0898,8419.0898,307520000,0,1
2008-12-01,8826.8896,8827.0498,8141.3599,8149.0898,8149.0898,321010000,0,1
2008-11-28,8724.7002,8831.3496,8672.6904,8829.04,8829.04,155510000,0,1
2008-11-26,8464.4902,8726.6104,8311.1699,8726.6104,8726.6104,283920000,0,1
2008-11-25,8445.1396,8607.3799,8281.46,8479.4697,8479.4697,374020000,0,1
2008-11-24,8048.0898,8599.0195,8048.0898,8443.3896,8443.3896,491890000,0,1
2008-11-21,7552.3701,8071.75,7449.3799,8046.4199,8046.4199,569010000,0,1
2008-11-20,7995.5298,8187.3999,7506.9702,7552.29,7552.29,528130000,0,1
2008-11-19,8420.6904,8504.6396,7987.0801,7997.2798,7997.2798,350470000,0,1
2008-11-18,8273.3398,8477.9502,8105.4399,8424.75,8424.75,366390000,0,1
2008-11-17,8494.8398,8571.2998,8246.8896,8273.5801,8273.5801,278220000,0,1
2008-11-14,8822.1904,8923.1797,8469.9902,8497.3096,8497.3096,304370000,0,1
2008-11-13,8281.1396,8876.5898,7965.4199,8835.25,8835.25,476600000,0,1
2008-11-12,8684.5195,8684.5996,8265.29,8282.6602,8282.6602,314660000,0,1
2008-11-11,8864.3203,8867.9102,8560.71,8693.96,8693.96,257270000,0,1
2008-11-10,8946.5996,9159.5801,8760.46,8870.54,8870.54,221230000,0,1
2008-11-07,8696.0303,8961.5703,8696.0303,8943.8096,8943.8096,246300000,0,1
2008-11-06,9134.0098,9155.4404,8637.1699,8695.79,8695.79,344350000,0,1
2008-11-05,9616.5996,9616.5996,9111.4697,9139.2695,9139.2695,264640000,0,1
2008-11-04,9323.8896,9653.9502,9323.8896,9625.2803,9625.2803,254930000,0,1
2008-11-03,9326.04,9410.5498,9255.4805,9319.8301,9319.8301,180970000,0,1
2008-10-31,9179.0898,9454.3604,9119.2002,9325.0098,9325.0098,310950000,0,1
2008-10-30,9004.6602,9266.4697,8976.8701,9180.6904,9180.6904,267210000,0,1
2008-10-29,9062.3301,9363.3203,8890.29,8990.96,8990.96,316230000,0,1
2008-10-28,8178.7202,9082.0801,8174.73,9065.1201,9065.1201,372160000,0,1
2008-10-27,8375.9199,8599.0996,8143.5898,8175.77,8175.77,281180000,0,1
2008-10-24,8683.21,8683.21,8187.48,8378.9502,8378.9502,335680000,0,1
2008-10-23,8519.7695,8795.9902,8243.5498,8691.25,8691.25,340740000,0,1
2008-10-22,9027.8398,9027.8398,8335.2998,8519.21,8519.21,348840000,0,1
2008-10-21,9262.7998,9284.5498,9004.2695,9033.6602,9033.6602,231160000,0,1
2008-10-20,8852.2998,9266.6299,8852.2197,9265.4297,9265.4297,241400000,0,1
2008-10-17,8975.3496,9281.1201,8718.25,8852.2197,8852.2197,360600000,0,1
2008-10-16,8577.04,9013.2695,8197.6699,8979.2598,8979.2598,422450000,0,1
2008-10-15,9301.9102,9308.7598,8530.1201,8577.9102,8577.9102,374350000,0,1
2008-10-14,9388.9697,9794.3701,9085.4297,9310.9902,9310.9902,412740000,0,1
2008-10-13,8462.4199,9427.9902,8462.1797,9387.6104,9387.6104,399290000,0,1
2008-10-10,8568.6699,8901.2803,7882.5098,8451.1904,8451.1904,674920000,0,1
2008-10-09,9261.6904,9448.1396,8579.1904,8579.1904,8579.1904,436740000,0,1
2008-10-08,9437.2305,9628.0703,9194.7803,9258.0996,9258.0996,479270000,0,1
2008-10-07,9955.4199,10124.0303,9436.6699,9447.1104,9447.1104,362520000,0,1
2008-10-06,10322.5195,10322.7598,9525.3203,9955.5,9955.5,391460000,0,1
2008-10-03,10483.96,10796.2598,10310.25,10325.3799,10325.3799,299690000,0,1
2008-10-02,10825.54,10825.54,10439.5195,10482.8496,10482.8496,395330000,0,1
2008-10-01,10847.4004,10882.5195,10631.9502,10831.0703,10831.0703,256670000,0,1
2008-09-30,10371.5801,10868.9004,10371.4199,10850.6602,10850.6602,319770000,0,1
2008-09-29,11139.6201,11139.9404,10365.4502,10365.4502,10365.4502,385940000,0,1
2008-09-26,11019.04,11168.0596,10868.8203,11143.1299,11143.1299,232560000,0,1
2008-09-25,10827.1699,11129.1904,10827.0098,11022.0596,11022.0596,218530000,0,1
2008-09-24,10850.0195,10928.4004,10753.5703,10825.1699,10825.1699,183630000,0,1
2008-09-23,11015.6904,11143.21,10833.9404,10854.1699,10854.1699,204480000,0,1
2008-09-22,11394.4199,11394.5801,10992.2002,11015.6904,11015.6904,213210000,0,1
2008-09-19,11027.5098,11483.0498,11026.7002,11388.4404,11388.4404,655110000,0,1
2008-09-18,10609.0098,11076.4404,10459.4404,11019.6904,11019.6904,488060000,0,1
2008-09-17,11056.5801,11057.3096,10595.9004,10609.6602,10609.6602,463200000,0,1
2008-09-16,10905.6201,11093.2197,10742.7002,11059.0195,11059.0195,494760000,0,1
2008-09-15,11416.3701,11416.4502,10917.5098,10917.5098,10917.5098,432970000,0,1
2008-09-12,11429.3203,11459.9297,11280.4004,11421.9902,11421.9902,238890000,0,1
2008-09-11,11264.4404,11445.6797,11098.6699,11433.71,11433.71,247820000,0,1
2008-09-10,11233.9102,11380.6299,11215.2598,11268.9199,11268.9199,214260000,0,1
2008-09-09,11514.7305,11577.5,11230.7305,11230.7305,11230.7305,257300000,0,1
2008-09-08,11224.8701,11570.6602,11224.79,11510.7402,11510.7402,273000000,0,1
2008-09-05,11185.6299,11245.1504,11037.8496,11220.96,11220.96,198300000,0,1
2008-09-04,11532.4805,11532.4805,11176.0195,11188.2305,11188.2305,229200000,0,1
2008-09-03,11506.0098,11554.3799,11416.5303,11532.8799,11532.8799,174250000,0,1
2008-09-02,11545.6299,11790.1699,11471.9004,11516.9199,11516.9199,177090000,0,1
2008-08-29,11713.2305,11713.2305,11543.3896,11543.96,11543.96,166910000,0,1
2008-08-28,11499.8701,11715.1797,11499.79,11715.1797,11715.1797,149150000,0,1
2008-08-27,11412.46,11554.46,11381.7695,11502.5098,11502.5098,120580000,0,1
2008-08-26,11383.5596,11436.2402,11340.4102,11412.8701,11412.8701,119800000,0,1
2008-08-25,11626.1904,11626.2695,11362.6299,11386.25,11386.25,148610000,0,1
2008-08-22,11426.79,11632.1299,11426.79,11628.0596,11628.0596,138790000,0,1
2008-08-21,11415.2305,11476.21,11315.5703,11430.21,11430.21,130020000,0,1
2008-08-20,11345.9404,11454.1504,11290.5801,11417.4297,11417.4297,144880000,0,1
2008-08-19,11478.0898,11478.1699,11318.5,11348.5498,11348.5498,171580000,0,1
2008-08-18,11659.6504,11690.4297,11434.1201,11479.3896,11479.3896,156290000,0,1
2008-08-15,11611.21,11709.8896,11599.7305,11659.9004,11659.9004,215040000,0,1
2008-08-14,11532.0703,11718.2803,11450.8896,11615.9297,11615.9297,159790000,0,1
2008-08-13,11632.8096,11633.7803,11453.3398,11532.96,11532.96,182550000,0,1
2008-08-12,11781.7002,11782.3496,11601.5195,11642.4697,11642.4697,173590000,0,1
2008-08-11,11729.6699,11867.1104,11675.5303,11782.3496,11782.3496,183190000,0,1
2008-08-08,11432.0898,11759.96,11388.04,11734.3203,11734.3203,212830000,0,1
2008-08-07,11655.4199,11655.5801,11416.7002,11431.4297,11431.4297,229610000,0,1
2008-08-06,11603.6396,11685.46,11521.3203,11656.0703,11656.0703,180060000,0,1
2008-08-05,11286.0195,11615.9297,11286.0195,11615.7695,11615.7695,234990000,0,1
2008-08-04,11326.3203,11382.1699,11221.5303,11284.1504,11284.1504,170250000,0,1
2008-08-01,11379.8896,11425.7305,11267.0498,11326.3203,11326.3203,189700000,0,1
2008-07-31,11577.9902,11578.8896,11363.6904,11378.0195,11378.0195,220200000,0,1
2008-07-30,11397.5596,11586.6201,11397.5596,11583.6904,11583.6904,208520000,0,1
2008-07-29,11133.4404,11398.3799,11128.0596,11397.5596,11397.5596,206930000,0,1
2008-07-28,11369.4697,11369.5498,11125.1299,11131.0801,11131.0801,197550000,0,1
2008-07-25,11341.1396,11443.8096,11325.0996,11370.6904,11370.6904,190920000,0,1
2008-07-24,11630.3398,11634.4902,11345.3701,11349.2803,11349.2803,241140000,0,1
2008-07-23,11603.3896,11698.1699,11558.29,11632.3799,11632.3799,264520000,0,1
2008-07-22,11457.9004,11616.6602,11387.3896,11602.5,11602.5,273690000,0,1
2008-07-21,11495.0195,11559.6699,11423.9404,11467.3398,11467.3398,212850000,0,1
2008-07-18,11436.5596,11510.8203,11381.9297,11496.5703,11496.5703,378610000,0,1
2008-07-17,11238.3896,11446.6602,11209.5596,11446.6602,11446.6602,335260000,0,1
2008-07-16,10961.8896,11244.1699,10918.3301,11239.2803,11239.2803,307590000,0,1
2008-07-15,11050.7998,11123.6699,10827.71,10962.54,10962.54,331390000,0,1
2008-07-14,11103.6396,11239.04,11003.6504,11055.1904,11055.1904,205360000,0,1
2008-07-11,11226.1699,11241.0703,10977.6797,11100.54,11100.54,275010000,0,1
2008-07-10,11148.0098,11270.2998,11086.9502,11229.0195,11229.0195,248010000,0,1
2008-07-09,11381.9297,11418.2402,11141.9902,11147.4404,11147.4404,227100000,0,1
2008-07-08,11225.0303,11391.1299,11174.8799,11384.21,11384.21,271500000,0,1
2008-07-07,11289.1904,11399.1104,11120.7402,11231.96,11231.96,248240000,0,1
2008-07-03,11216,11337.4805,11157.21,11288.54,11288.54,176910000,0,1
2008-07-02,11382.3398,11434.1201,11214.3701,11215.5098,11215.5098,230690000,0,1
2008-07-01,11344.6396,11407.9004,11183.4297,11382.2598,11382.2598,299590000,0,1
2008-06-30,11345.7002,11437.2998,11287.5596,11350.0098,11350.0098,282210000,0,1
2008-06-27,11452.8496,11485.25,11297.9902,11346.5098,11346.5098,338250000,0,1
2008-06-26,11808.5703,11808.7305,11453.4199,11453.4199,11453.4199,302550000,0,1
2008-06-25,11805.3096,11924.1904,11789.3604,11811.8301,11811.8301,236160000,0,1
2008-06-24,11842.3604,11904.3203,11725.5195,11807.4297,11807.4297,225270000,0,1
2008-06-23,11843.8301,11986.96,11731.0596,11842.3604,11842.3604,182870000,0,1
2008-06-20,12062.1904,12062.1904,11818.8301,11842.6904,11842.6904,429700000,0,1
2008-06-19,12029.0596,12114.79,11978.3301,12063.0898,12063.0898,230920000,0,1
2008-06-18,12158.6797,12158.6797,11993.6396,12029.0596,12029.0596,212900000,0,1
2008-06-17,12269.6504,12322.8203,12150.29,12160.2998,12160.2998,174690000,0,1
2008-06-16,12306.8604,12319.7197,12212.25,12269.0801,12269.0801,222140000,0,1
2008-06-13,12144.5898,12310.2803,12144.5898,12307.3496,12307.3496,247980000,0,1
2008-06-12,12089.6299,12269.2402,12076.9297,12141.5801,12141.5801,260960000,0,1
2008-06-11,12286.3398,12286.6699,12079.1299,12083.7695,12083.7695,247120000,0,1
2008-06-10,12277.71,12369.2305,12206.96,12289.7598,12289.7598,240760000,0,1
2008-06-09,12210.1299,12331.8604,12195.3203,12280.3203,12280.3203,266350000,0,1
2008-06-06,12602.7402,12603.0703,12192.0596,12209.8096,12209.8096,307820000,0,1
2008-06-05,12388.8096,12610.96,12388.8096,12604.4502,12604.4502,236160000,0,1
2008-06-04,12391.8604,12496.1602,12338.7803,12390.4805,12390.4805,238590000,0,1
2008-06-03,12503.2002,12554.0498,12342.1201,12402.8496,12402.8496,227460000,0,1
2008-06-02,12637.6699,12638.0801,12427.7695,12503.8203,12503.8203,199090000,0,1
2008-05-30,12647.3604,12689.7002,12617.4004,12638.3203,12638.3203,210230000,0,1
2008-05-29,12593.8701,12726.6602,12554.7002,12646.2197,12646.2197,206420000,0,1
2008-05-28,12542.9004,12601.9297,12495.2695,12594.0303,12594.0303,213680000,0,1
2008-05-27,12479.6299,12572.5303,12442.5898,12548.3496,12548.3496,201530000,0,1
2008-05-23,12620.9004,12621.96,12460.0898,12479.6299,12479.6299,190210000,0,1
2008-05-22,12597.6904,12669.3398,12591.3398,12625.6201,12625.6201,216360000,0,1
2008-05-21,12824.9404,12862.4697,12573.6699,12601.1904,12601.1904,265810000,0,1
2008-05-20,13026.04,13026.04,12781.7803,12828.6797,12828.6797,265220000,0,1
2008-05-19,12985.4102,13136.6904,12963.7598,13028.1602,13028.1602,193770000,0,1
2008-05-16,12992.7402,13001.9404,12893.4902,12986.7998,12986.7998,249260000,0,1
2008-05-15,12891.29,12999.5,12854.9805,12992.6602,12992.6602,217780000,0,1
2008-05-14,12825.1201,12993.1504,12825.1201,12898.3799,12898.3799,206820000,0,1
2008-05-13,12872.0801,12891.3701,12780.9697,12832.1797,12832.1797,236710000,0,1
2008-05-12,12745.5498,12904.1602,12740.5,12876.3096,12876.3096,198110000,0,1
2008-05-09,12860.6797,12861.4102,12715.0195,12745.8799,12745.8799,180240000,0,1
2008-05-08,12814.3496,12909.8604,12794.8096,12866.7803,12866.7803,195570000,0,1
2008-05-07,13010.8203,13036.71,12796.1904,12814.3496,12814.3496,235000000,0,1
2008-05-06,12968.8896,13046.1504,12863.2002,13020.8301,13020.8301,199370000,0,1
2008-05-05,13056.5703,13058.4502,12939.7402,12969.54,12969.54,197810000,0,1
2008-05-02,13012.5303,13132.46,12981.8301,13058.2002,13058.2002,205410000,0,1
2008-05-01,12818.3398,13029.0498,12793.0996,13010,13010,245480000,0,1
2008-04-30,12831.4502,13010,12808.9805,12820.1299,12820.1299,255070000,0,1
